# ------------------ Peptide bond ---------------
YCA YO YC WN 100 TRANS
YCA YO YC YN 100 TRANS
#
AH AC AN ACA 100 TRANS
CH AC CN CCA 100 TRANS
DH AC DN DCA 100 TRANS
EH AC EN ECA 100 TRANS
FH AC FN FCA 100 TRANS
GH AC GN GCA 100 TRANS
HH AC HN HCA 100 TRANS
IH AC IN ICA 100 TRANS
KH AC KN KCA 100 TRANS
LH AC LN LCA 100 TRANS
MH AC MN MCA 100 TRANS
NH AC NN NCA 100 TRANS
PCD AC PN PCA 100 TRANS
QH AC QN QCA 100 TRANS
RH AC RN RCA 100 TRANS
SH AC SN SCA 100 TRANS
TH AC TN TCA 100 TRANS
VH AC VN VCA 100 TRANS
WH AC WN WCA 100 TRANS
YH AC YN YCA 100 TRANS
AH CC AN ACA 100 TRANS
CH CC CN CCA 100 TRANS
DH CC DN DCA 100 TRANS
EH CC EN ECA 100 TRANS
FH CC FN FCA 100 TRANS
GH CC GN GCA 100 TRANS
HH CC HN HCA 100 TRANS
IH CC IN ICA 100 TRANS
KH CC KN KCA 100 TRANS
LH CC LN LCA 100 TRANS
MH CC MN MCA 100 TRANS
NH CC NN NCA 100 TRANS
PCD CC PN PCA 100 TRANS
QH CC QN QCA 100 TRANS
RH CC RN RCA 100 TRANS
SH CC SN SCA 100 TRANS
TH CC TN TCA 100 TRANS
VH CC VN VCA 100 TRANS
WH CC WN WCA 100 TRANS
YH CC YN YCA 100 TRANS
AH DC AN ACA 100 TRANS
CH DC CN CCA 100 TRANS
DH DC DN DCA 100 TRANS
EH DC EN ECA 100 TRANS
FH DC FN FCA 100 TRANS
GH DC GN GCA 100 TRANS
HH DC HN HCA 100 TRANS
IH DC IN ICA 100 TRANS
KH DC KN KCA 100 TRANS
LH DC LN LCA 100 TRANS
MH DC MN MCA 100 TRANS
NH DC NN NCA 100 TRANS
PCD DC PN PCA 100 TRANS
QH DC QN QCA 100 TRANS
RH DC RN RCA 100 TRANS
SH DC SN SCA 100 TRANS
TH DC TN TCA 100 TRANS
VH DC VN VCA 100 TRANS
WH DC WN WCA 100 TRANS
YH DC YN YCA 100 TRANS
AH EC AN ACA 100 TRANS
CH EC CN CCA 100 TRANS
DH EC DN DCA 100 TRANS
EH EC EN ECA 100 TRANS
FH EC FN FCA 100 TRANS
GH EC GN GCA 100 TRANS
HH EC HN HCA 100 TRANS
IH EC IN ICA 100 TRANS
KH EC KN KCA 100 TRANS
LH EC LN LCA 100 TRANS
MH EC MN MCA 100 TRANS
NH EC NN NCA 100 TRANS
PCD EC PN PCA 100 TRANS
QH EC QN QCA 100 TRANS
RH EC RN RCA 100 TRANS
SH EC SN SCA 100 TRANS
TH EC TN TCA 100 TRANS
VH EC VN VCA 100 TRANS
WH EC WN WCA 100 TRANS
YH EC YN YCA 100 TRANS
AH FC AN ACA 100 TRANS
CH FC CN CCA 100 TRANS
DH FC DN DCA 100 TRANS
EH FC EN ECA 100 TRANS
FH FC FN FCA 100 TRANS
GH FC GN GCA 100 TRANS
HH FC HN HCA 100 TRANS
IH FC IN ICA 100 TRANS
KH FC KN KCA 100 TRANS
LH FC LN LCA 100 TRANS
MH FC MN MCA 100 TRANS
NH FC NN NCA 100 TRANS
PCD FC PN PCA 100 TRANS
QH FC QN QCA 100 TRANS
RH FC RN RCA 100 TRANS
SH FC SN SCA 100 TRANS
TH FC TN TCA 100 TRANS
VH FC VN VCA 100 TRANS
WH FC WN WCA 100 TRANS
YH FC YN YCA 100 TRANS
AH GC AN ACA 100 TRANS
CH GC CN CCA 100 TRANS
DH GC DN DCA 100 TRANS
EH GC EN ECA 100 TRANS
FH GC FN FCA 100 TRANS
GH GC GN GCA 100 TRANS
HH GC HN HCA 100 TRANS
IH GC IN ICA 100 TRANS
KH GC KN KCA 100 TRANS
LH GC LN LCA 100 TRANS
MH GC MN MCA 100 TRANS
NH GC NN NCA 100 TRANS
PCD GC PN PCA 100 TRANS
QH GC QN QCA 100 TRANS
RH GC RN RCA 100 TRANS
SH GC SN SCA 100 TRANS
TH GC TN TCA 100 TRANS
VH GC VN VCA 100 TRANS
WH GC WN WCA 100 TRANS
YH GC YN YCA 100 TRANS
AH HC AN ACA 100 TRANS
CH HC CN CCA 100 TRANS
DH HC DN DCA 100 TRANS
EH HC EN ECA 100 TRANS
FH HC FN FCA 100 TRANS
GH HC GN GCA 100 TRANS
HH HC HN HCA 100 TRANS
IH HC IN ICA 100 TRANS
KH HC KN KCA 100 TRANS
LH HC LN LCA 100 TRANS
MH HC MN MCA 100 TRANS
NH HC NN NCA 100 TRANS
PCD HC PN PCA 100 TRANS
QH HC QN QCA 100 TRANS
RH HC RN RCA 100 TRANS
SH HC SN SCA 100 TRANS
TH HC TN TCA 100 TRANS
VH HC VN VCA 100 TRANS
WH HC WN WCA 100 TRANS
YH HC YN YCA 100 TRANS
AH IC AN ACA 100 TRANS
CH IC CN CCA 100 TRANS
DH IC DN DCA 100 TRANS
EH IC EN ECA 100 TRANS
FH IC FN FCA 100 TRANS
GH IC GN GCA 100 TRANS
HH IC HN HCA 100 TRANS
IH IC IN ICA 100 TRANS
KH IC KN KCA 100 TRANS
LH IC LN LCA 100 TRANS
MH IC MN MCA 100 TRANS
NH IC NN NCA 100 TRANS
PCD IC PN PCA 100 TRANS
QH IC QN QCA 100 TRANS
RH IC RN RCA 100 TRANS
SH IC SN SCA 100 TRANS
TH IC TN TCA 100 TRANS
VH IC VN VCA 100 TRANS
WH IC WN WCA 100 TRANS
YH IC YN YCA 100 TRANS
AH KC AN ACA 100 TRANS
CH KC CN CCA 100 TRANS
DH KC DN DCA 100 TRANS
EH KC EN ECA 100 TRANS
FH KC FN FCA 100 TRANS
GH KC GN GCA 100 TRANS
HH KC HN HCA 100 TRANS
IH KC IN ICA 100 TRANS
KH KC KN KCA 100 TRANS
LH KC LN LCA 100 TRANS
MH KC MN MCA 100 TRANS
NH KC NN NCA 100 TRANS
PCD KC PN PCA 100 TRANS
QH KC QN QCA 100 TRANS
RH KC RN RCA 100 TRANS
SH KC SN SCA 100 TRANS
TH KC TN TCA 100 TRANS
VH KC VN VCA 100 TRANS
WH KC WN WCA 100 TRANS
YH KC YN YCA 100 TRANS
AH LC AN ACA 100 TRANS
CH LC CN CCA 100 TRANS
DH LC DN DCA 100 TRANS
EH LC EN ECA 100 TRANS
FH LC FN FCA 100 TRANS
GH LC GN GCA 100 TRANS
HH LC HN HCA 100 TRANS
IH LC IN ICA 100 TRANS
KH LC KN KCA 100 TRANS
LH LC LN LCA 100 TRANS
MH LC MN MCA 100 TRANS
NH LC NN NCA 100 TRANS
PCD LC PN PCA 100 TRANS
QH LC QN QCA 100 TRANS
RH LC RN RCA 100 TRANS
SH LC SN SCA 100 TRANS
TH LC TN TCA 100 TRANS
VH LC VN VCA 100 TRANS
WH LC WN WCA 100 TRANS
YH LC YN YCA 100 TRANS
AH MC AN ACA 100 TRANS
CH MC CN CCA 100 TRANS
DH MC DN DCA 100 TRANS
EH MC EN ECA 100 TRANS
FH MC FN FCA 100 TRANS
GH MC GN GCA 100 TRANS
HH MC HN HCA 100 TRANS
IH MC IN ICA 100 TRANS
KH MC KN KCA 100 TRANS
LH MC LN LCA 100 TRANS
MH MC MN MCA 100 TRANS
NH MC NN NCA 100 TRANS
PCD MC PN PCA 100 TRANS
QH MC QN QCA 100 TRANS
RH MC RN RCA 100 TRANS
SH MC SN SCA 100 TRANS
TH MC TN TCA 100 TRANS
VH MC VN VCA 100 TRANS
WH MC WN WCA 100 TRANS
YH MC YN YCA 100 TRANS
AH NC AN ACA 100 TRANS
CH NC CN CCA 100 TRANS
DH NC DN DCA 100 TRANS
EH NC EN ECA 100 TRANS
FH NC FN FCA 100 TRANS
GH NC GN GCA 100 TRANS
HH NC HN HCA 100 TRANS
IH NC IN ICA 100 TRANS
